DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
4.921106980586712,70.83,0.35881864774915784,0.16480347863630052,4.385769620952716,84.7041,73.1,0.23287017469718935,0.3215506386040656,93.71,49.07,0.4,0.4389810486354413,0.3201230619762782,4.755226782194771,45.96,153.58,15.22,6.38,0.3828427810077519,22.88,0.5213466240361105,2.0,
4.9215200330443745,70.33,0.35333792317839663,0.16347740274158473,4.385769620952716,84.7041,73.06,0.23191755411597823,0.3211009174311928,94.62,48.96,0.39,0.4339226396615612,0.32455572197708776,4.754624139156429,45.68,153.65,14.98,6.35,0.4419210271317829,22.88,0.5168328004513824,2.0,
4.921933085502037,69.83,0.3478600847711677,0.16213590735972128,4.385645080196593,84.79,73.03,0.23095330620814636,0.32062871019967615,95.53,48.86,0.39,0.42886423068768115,0.3289883819778974,4.753934959253203,45.39,153.72,14.75,6.33,0.500984132751938,22.88,0.5123189768666541,2.0,
4.922346137959699,69.83,0.3531075349732536,0.16750188888717554,4.388257184424518,84.86,73.21,0.23404631836505052,0.32422647958265877,95.48,49.27,0.39,0.43511404137596804,0.32844863646790545,4.7545380176389145,45.16,153.48,15.02,6.33,0.4925962936046511,22.88,0.5190897122437464,2.0,
4.922759190417361,69.83,0.35832759311764795,0.17288328990177781,4.390862483336281,84.93,73.4,0.23712979328894954,0.327846735024285,95.42,49.68,0.39,0.441363852064255,0.3279156377767882,4.755226782194771,44.93,153.24,15.29,6.33,0.4842235949612402,22.88,0.5258604476208388,1.0,0.11
4.923172242875023,69.83,0.36299920122820845,0.19884970625876985,4.406597288608086,86.0,74.43,0.25210184229661364,0.37461773700305806,95.95,51.74,0.39,0.4396676191149299,0.3247176456300854,4.753503980493785,45.01,153.25,15.17,6.34,0.4175902374031007,22.88,0.5209704720707166,1.0,
4.9235852953326855,69.83,0.3676815275301549,0.22481612261576178,4.422208424306714,87.07,75.47,0.2668530317086852,0.4213887389818312,96.48,53.79,0.38,0.4379612895409065,0.3215264003022575,4.7517782056241815,45.09,153.25,15.05,6.34,0.3509568798449612,22.88,0.5160804965205943,1.0,
4.923998347790348,69.83,0.3678437151166726,0.226743558509244,4.421127148295796,87.0,75.65,0.2678969324778837,0.42507645259938837,96.59,53.96,0.39,0.43176196197611144,0.3222820440162463,4.7534177624482945,45.82,153.4,15.22,6.36,0.42738614341085274,22.88,0.5200300921572315,1.0,
4.92441140024801,69.03,0.3680058764026426,0.2286709944027262,4.420044701861403,86.92,75.84,0.26895006409276007,0.4287416801583018,96.71,54.12,0.4,0.42556263441131637,0.32303768773023517,4.755054635525384,46.55,153.54,15.4,6.37,0.5038154069767441,22.88,0.5239796877938687,1.0,0.13
4.924824452705672,69.31199999999994,0.3656682130004342,0.22894854517138763,4.41992435767689,86.76,75.9,0.2681758105634888,0.42721262817053435,96.05,54.04,0.4,0.4341750552790203,0.32566220027257153,4.7545380176389145,46.93,153.62,15.14,6.35,0.4634811046511627,22.78,0.5168328004513824,1.0,
4.925237505163334,67.63,0.3633250721210456,0.22921067645290116,4.41992435767689,86.59,75.96,0.2674112924309344,0.42566109012412306,95.4,53.96,0.4,0.44279757277142257,0.32827996599603293,4.753934959253203,47.32,153.69,14.89,6.33,0.42316194282945735,22.68,0.5096859131088959,1.0,
4.925650557620997,67.63,0.3581966044807248,0.22435353800132607,4.417755682128127,86.47,76.05,0.26417110719349884,0.42433441266414823,95.27,53.52,0.4,0.4374261684318933,0.3195158482775372,4.7534177624482945,47.39,153.5,14.93,6.29,0.44699309593023256,22.68,0.5132593567801391,1.0,
4.926063610078659,67.03,0.35307461803913387,0.21949639954975098,4.4157031610332655,86.35,76.15,0.2609307915435073,0.42298524914552976,95.14,53.08,0.4,0.4320446674676657,0.31074498374016657,4.75298656068231,47.47,153.3,14.98,6.25,0.47082424903100767,22.68,0.5168328004513824,1.0,
4.926476662536321,67.23,0.3567873919316542,0.23668912771961204,4.423288532422522,86.94,76.75,0.2723805285088278,0.447337650656593,94.97,54.68,0.4,0.4360227375988208,0.2944851502516564,4.75039543814087,47.06,153.63,16.28,6.23,0.47794028585271314,22.68,0.531690803084446,1.0,
4.926889714993983,67.33,0.3605191059744713,0.253897275376621,4.430697744137536,87.52,77.36,0.2837006516419051,0.4716900521676561,94.8,56.29,0.39,0.4399907111052776,0.27823206358202107,4.747797584237848,46.65,153.97,17.58,6.211400000000005,0.48507146317829447,22.68,0.5464547677261613,1.0,
4.927302767451645,67.33,0.36423694608509827,0.25656484665320023,4.4326009206368155,87.47,77.5,0.28436137185094335,0.4720948012232416,94.29,56.32,0.39,0.4414446250618419,0.2658246636710791,4.744236234111089,46.1,153.48,16.9,6.23,0.4581516472868216,22.68,0.5351702087643407,1.0,
4.927715819909308,67.63,0.3679734462490829,0.2592169984426318,4.434500481934585,87.41,77.63,0.2850318106070985,0.4724995502788271,93.79,56.36,0.39,0.44289853901840626,0.253424010579012,4.740749480229915,45.54,153.0,16.23,6.23,0.43124697189922473,22.68,0.5238856498025202,1.0,0.14
4.92812887236697,66.83,0.36524555185458263,0.25738207947203673,4.434263234009391,87.42,77.59,0.2857525386751251,0.468879294837201,94.71,56.37,0.39,0.4402734165968317,0.2523917472911522,4.7410987032123355,45.06,153.1,15.74,6.25,0.37949672965116277,22.68,0.3967462854993417,1.0,
4.928541924824632,66.03,0.36251019569270154,0.2555471605014418,4.433907256550871,87.44,77.54,0.2864727476682931,0.46528152545421836,95.63,56.38,0.39,0.43764829417525725,0.2513527371844176,4.741447804280639,44.58,153.2,16.096,6.27,0.32774648740310075,22.68,0.26960692119616325,1.0,
4.928954977282294,66.03,0.36661042922752285,0.2485312938491666,4.431649785147205,87.27,77.34,0.2826425904401687,0.4576587515740241,95.18,55.87,0.39,0.441585977807619,0.2693734903992767,4.7409241069657115,44.5,153.27,14.58,6.25,0.3653403585271317,22.68,0.39495956366372015,1.0,
4.929781082197619,66.33,0.36547316082335857,0.23517801797912197,4.425325559069029,86.86,76.79,0.275830011427437,0.44106404029501706,94.88,54.93,0.38,0.43955655624324796,0.28607861393353035,4.73952623848717,44.66,153.08,14.96,6.22,0.4470082364341084,22.68,0.5205943201053225,1.0,0.18
4.930194134655281,67.63,0.36022500274211755,0.2288560282485005,4.421247347827163,86.62,76.29409999999999,0.27286376186338857,0.4320921028962043,95.02,54.5,0.37,0.43359954767121356,0.2847697310717997,4.738739077909506,44.89,152.82,16.01,6.22,0.49111252422480617,22.68,0.520876434079368,1.0,
4.930607187112943,67.63,0.36296660829761224,0.23503924259479125,4.4246070822090005,86.89,76.48,0.27613742312584827,0.43791599208490745,94.99,55.05,0.37,0.43797138616560494,0.28007394513486894,4.739875888840383,45.19,153.03,15.98,6.22,0.41232134205426346,22.68,0.5324431070152341,1.0,
4.931020239570605,68.03,0.36570071799808046,0.2412378764282299,4.427955566562281,87.16,76.52,0.2793901903320823,0.44373988127361036,94.97,55.6,0.38,0.4423533212846946,0.27537141237906326,4.741011408899505,45.49,153.24,15.95,6.22,0.33354530038759683,22.68,0.5439157419597517,1.0,
4.9314332920282675,68.03,0.36488777591607663,0.2406365164294635,4.427000000316613,86.97,76.34,0.2781741983569831,0.44045691671163884,94.5,55.48,0.38,0.43560877598618786,0.2928254328084308,4.7456275386833475,45.49,153.26,16.11,6.24,0.39321402616279066,22.68,0.5247319917246567,1.0,
